state,county,ALAND,pop
Tennessee,Hardeman County,1729448606,25562.0
Tennessee,Hardin County,1495273049,25771.0
Tennessee,Hawkins County,1261465148,56402.0
Tennessee,Haywood County,1380741546,17779.0
Tennessee,Henderson County,1346816747,27859.0
Tennessee,Henry County,1455159717,32279.0
Tennessee,Hickman County,1586324709,24678.0
Tennessee,Houston County,518758194,8176.0
Tennessee,Humphreys County,1374668729,18318.0
Tennessee,Jackson County,799368962,11615.0
Tennessee,Jefferson County,712051940,53247.0
Tennessee,Johnson County,772956183,17789.0
Tennessee,Knox County,1316572232,456185.0
Tennessee,Lake County,429381244,7526.0
Tennessee,Lauderdale County,1222389174,26297.0
Tennessee,Lawrence County,1598348832,42937.0
Tennessee,Lewis County,730614735,11956.0
Tennessee,Lincoln County,1477179212,33711.0
Tennessee,Loudon County,593811785,51610.0
Tennessee,McMinn County,1113997274,52773.0
Tennessee,McNairy County,1457753398,25903.0
Tennessee,Macon County,795498350,23487.0
Tennessee,Madison County,1442901118,97682.0
Tennessee,Marion County,1290468301,28417.0
Tennessee,Marshall County,972442320,32269.0
Tennessee,Maury County,1588021132,89776.0
Tennessee,Meigs County,505397666,11962.0
Tennessee,Monroe County,1646462896,45876.0
Tennessee,Montgomery County,1396430602,196387.0
Tennessee,Moore County,334684859,6322.0
Tennessee,Morgan County,1352439680,21596.0
Tennessee,Obion County,1411154087,30520.0
Tennessee,Overton County,1122721526,22004.0
Tennessee,Perry County,1074185950,7912.0
Tennessee,Pickett County,422113134,5088.0
Tennessee,Polk County,1125616970,16782.0
Tennessee,Putnam County,1038860582,76440.0
Tennessee,Rhea County,816838007,32628.0
Tennessee,Roane County,934286859,52897.0
Tennessee,Robertson County,1233648261,69344.0
Tennessee,Rutherford County,1603845509,307128.0
Tennessee,Scott County,1378652161,21954.0
Tennessee,Sequatchie County,688550851,14730.0
Tennessee,Sevier County,1534536725,96287.0
Tennessee,Shelby County,1977649595,937005.0
Tennessee,Smith County,814020540,19458.0
Tennessee,Stewart County,1190814527,13301.0
Tennessee,Sullivan County,1070695045,156734.0
Tennessee,Sumner County,1371149049,179473.0
Tennessee,Tipton County,1187261392,61446.0
Tennessee,Trousdale County,296143584,9573.0
Tennessee,Unicoi County,481902940,17780.0
Tennessee,Union County,579055049,19293.0
Tennessee,Van Buren County,708142417,5704.0
Tennessee,Warren County,1120619143,40454.0
Tennessee,Washington County,845605990,127055.0
Tennessee,Wayne County,1901333913,16649.0
Tennessee,Weakley County,1503107891,33626.0
Tennessee,White County,975592113,26580.0
Tennessee,Williamson County,1509616958,218648.0
Tennessee,Wilson County,1479119593,132663.0
Texas,Anderson County,2752198848,57863.0
Texas,Andrews County,3886850264,17818.0
Texas,Angelina County,2066245670,87607.0
Texas,Aransas County,652804638,24763.0
Texas,Archer County,2339507619,8789.0
Texas,Armstrong County,2354581675,1916.0
Texas,Atascosa County,3158596637,48828.0
Texas,Austin County,1674405805,29565.0
Texas,Bailey County,2141847188,7092.0
Texas,Bandera County,2048666855,21763.0
Texas,Bastrop County,2300370292,82577.0
Texas,Baylor County,2246764578,3591.0
Texas,Bee County,2279809496,32691.0
Texas,Bell County,2722825522,342236.0
Texas,Bexar County,3212140683,1925865.0
Texas,Blanco County,1836948539,11279.0
Texas,Borden County,2324366073,665.0
Texas,Bosque County,2545908079,18122.0
Texas,Bowie County,2292143504,93858.0
Texas,Brazoria County,3528352491,353999.0
Texas,Brazos County,1516472390,219193.0
Texas,Brewster County,16015869871,9216.0
Texas,Briscoe County,2330991073,1546.0
Texas,Brooks County,2443277013,7180.0
Texas,Brown County,2446120250,37834.0
Texas,Burleson County,1706888864,17863.0
Texas,Burnet County,2575134223,45750.0
Texas,Caldwell County,1412150551,41401.0
Texas,Calhoun County,1312707008,21807.0
Texas,Callahan County,2329363242,13770.0
Texas,Cameron County,2307806796,421750.0
Texas,Camp County,507240881,12813.0
Texas,Carson County,2383397225,6032.0
Texas,Cass County,2426706492,30087.0
Texas,Castro County,2316600393,7787.0
Texas,Chambers County,1546618334,40292.0
Texas,Cherokee County,2727141729,51903.0
Texas,Childress County,1803954628,7226.0
Texas,Clay County,2819870070,10387.0
Texas,Cochran County,2007453829,2904.0
Texas,Coke County,2361124368,3275.0
Texas,Coleman County,3270933224,8391.0
Texas,Collin County,2178894500,944350.0
Texas,Collingsworth County,2378749928,2996.0
Texas,Colorado County,2487123834,21022.0
Texas,Comal County,1449129706,135097.0
Texas,Comanche County,2428768917,13495.0
Texas,Concho County,2547914009,4233.0
Texas,Cooke County,2265746282,39571.0
Texas,Coryell County,2725181907,75389.0
Texas,Cottle County,2332448738,1623.0
Texas,Crane County,2033319700,4839.0
Texas,Crockett County,7270935062,3633.0
Texas,Crosby County,2331503433,5861.0
Texas,Culberson County,9873439558,2241.0
Texas,Dallam County,3893095082,7243.0
Texas,Dallas County,2258614866,2586552.0
Texas,Dawson County,2331781560,12964.0
Texas,Deaf Smith County,3876750541,18899.0
Texas,Delta County,665192127,5215.0
Texas,Denton County,2275564887,807047.0
Texas,DeWitt County,2354237927,20435.0
Texas,Dickens County,2335454676,2216.0
Texas,Dimmit County,3441795368,10663.0
Texas,Donley County,2400676101,3387.0
Texas,Duval County,4645083897,11355.0
Texas,Eastland County,2399637922,18270.0
Texas,Ector County,2325320265,158342.0
Texas,Edwards County,5485259733,2055.0
Texas,Ellis County,2423349113,168838.0
Texas,El Paso County,2624139561,837654.0
Texas,Erath County,2805417369,41482.0
Texas,Falls County,1982545004,17299.0
Texas,Fannin County,2307250914,34175.0
Texas,Fayette County,2460152118,25066.0
Texas,Fisher County,2328272101,3883.0
Texas,Floyd County,2569637284,5872.0
Texas,Foard County,1824378631,1408.0
Texas,Fort Bend County,2231486504,739342.0
Texas,Franklin County,736570305,10679.0
Texas,Freestone County,2273311881,19709.0
Texas,Frio County,2935753507,19394.0
Texas,Gaines County,3891105257,20321.0
Texas,Galveston County,981441986,327089.0
Texas,Garza County,2313930833,6288.0
Texas,Gillespie County,2740719114,26208.0
Texas,Glasscock County,2331552975,1430.0
Texas,Goliad County,2206698607,7531.0
Texas,Gonzales County,2762704863,20667.0
Texas,Gray County,2398261664,22685.0
Texas,Grayson County,2416020062,128560.0
Texas,Gregg County,708052198,123494.0
Texas,Grimes County,2039530033,27630.0
Texas,Guadalupe County,1842135335,155137.0
Texas,Hale County,2602109438,34113.0
Texas,Hall County,2288233616,3074.0
Texas,Hamilton County,2165008734,8269.0
Texas,Hansford County,2382296648,5547.0
Texas,Hardeman County,1800337391,3952.0
Texas,Hardin County,2306610690,56379.0
Texas,Harris County,4416454882,4602523.0
Texas,Harrison County,2330874187,66645.0
Texas,Hartley County,3786435510,5767.0
Texas,Haskell County,2339103809,5809.0
Texas,Hays County,1755978790,204150.0
Texas,Hemphill County,2347270019,4061.0
Texas,Henderson County,2263061592,80460.0
Texas,Hidalgo County,4068610451,849389.0
Texas,Hill County,2483423943,35399.0
Texas,Hockley County,2352723904,23162.0
Texas,Hood County,1089617912,56901.0
Texas,Hopkins County,1987276095,36240.0
Texas,Houston County,3188288232,22955.0
Texas,Howard County,2333039137,36667.0
Texas,Hudspeth County,11837605503,4098.0
Texas,Hunt County,2176470568,92152.0
Texas,Hutchinson County,2298408152,21571.0
Texas,Irion County,2723485996,1524.0
Texas,Jack County,2359323246,8842.0
Texas,Jackson County,2148246713,14820.0
Texas,Jasper County,2431105370,35504.0
Texas,Jeff Davis County,5865172230,2234.0
Texas,Jefferson County,2269793029,255210.0
Texas,Jim Hogg County,2942674729,5282.0
Texas,Jim Wells County,2240779987,41192.0
Texas,Johnson County,1877223473,163475.0
Texas,Jones County,2404985708,19891.0
Texas,Karnes County,1936008329,15387.0
Texas,Kaufman County,2021939947,118910.0
Texas,Kendall County,1715747625,41982.0
Texas,Kenedy County,3777375654,595.0
Texas,Kent County,2337482036,749.0
Texas,Kerr County,2857601859,51365.0
Texas,Kimble County,3240035980,4408.0
Texas,King County,2359148814,228.0
Texas,Kinney County,3522525630,3675.0
Texas,Kleberg County,2282572438,31425.0
Texas,Knox County,2203109026,3733.0
Texas,Lamar County,2349588921,49532.0
Texas,Lamb County,2631897582,13262.0
Texas,Lampasas County,1846250642,20640.0
Texas,La Salle County,3850545736,7409.0
Texas,Lavaca County,2511535251,19941.0
Texas,Lee County,1629205077,16952.0
Texas,Leon County,2779462025,17098.0
Texas,Liberty County,3000204407,81862.0
Texas,Limestone County,2345053182,23515.0
Texas,Lipscomb County,2414350766,3469.0
Texas,Live Oak County,2692796898,12123.0
Texas,Llano County,2419183490,20640.0
Texas,Loving County,1732230057,102.0
Texas,Lubbock County,2319602816,301454.0
Texas,Lynn County,2309924850,5808.0
Texas,McCulloch County,2759893537,8098.0
Texas,McLennan County,2686132776,248429.0
Texas,McMullen County,2952065878,662.0
Texas,Madison County,1207103453,14128.0
Texas,Marion County,986485103,10083.0
Texas,Martin County,2369724590,5614.0
Texas,Mason County,2405674101,4161.0
Texas,Matagorda County,2830586734,36743.0
Texas,Maverick County,3313817728,57970.0
Texas,Medina County,3432663420,49334.0
Texas,Menard County,2336237985,2123.0
Texas,Midland County,2331647563,164194.0
Texas,Milam County,2633798227,24664.0
Texas,Mills County,1937867068,4902.0
Texas,Mitchell County,2359710929,8558.0
Texas,Montague County,2411034605,19409.0
Texas,Montgomery County,2700380211,554445.0
Texas,Moore County,2330207187,21801.0
Texas,Morris County,652649200,12424.0
Texas,Motley County,2562963901,1156.0
Texas,Nacogdoches County,2451572357,65558.0
Texas,Navarro County,2614935410,48583.0
Texas,Newton County,2418212542,14057.0
Texas,Nolan County,2362061743,14966.0
Texas,Nueces County,2171227881,360486.0
Texas,Ochiltree County,2376792056,10348.0
Texas,Oldham County,3886337113,2090.0
Texas,Orange County,864489137,84047.0
Texas,Palo Pinto County,2467090684,28317.0
Texas,Panola County,2101400911,23440.0
Texas,Parker County,2340006541,129802.0
Texas,Parmer County,2281312144,9852.0
Texas,Pecos County,12338274958,15797.0
Texas,Polk County,2737732841,47837.0
Texas,Potter County,2352718728,120899.0
Texas,Presidio County,9985057438,7123.0
Texas,Rains County,594280569,11473.0
Texas,Randall County,2361876733,132475.0
Texas,Reagan County,3044049119,3752.0
Texas,Real County,1810812871,3389.0
Texas,Red River County,2703626782,12275.0
Texas,Reeves County,6825534331,15125.0
Texas,Refugio County,1995545559,7236.0
Texas,Roberts County,2393298464,885.0
Texas,Robertson County,2214719307,16890.0
Texas,Rockwall County,329213365,93642.0
Texas,Runnels County,2722259321,10310.0
Texas,Rusk County,2393244484,53595.0
Texas,Sabine County,1273503789,10458.0
Texas,San Augustine County,1374395182,8327.0
Texas,San Jacinto County,1474332260,27819.0
Texas,San Patricio County,1795990945,67046.0
Texas,San Saba County,2940447164,5962.0
Texas,Schleicher County,3394546070,3061.0
Texas,Scurry County,2345090483,17239.0
Texas,Shackelford County,2367989254,3311.0
Texas,Shelby County,2060566173,25478.0
Texas,Sherman County,2390651137,3058.0
Texas,Smith County,2386603414,225015.0
Texas,Somervell County,482938555,8743.0
Texas,Starr County,3168019238,63894.0
Texas,Stephens County,2322497227,9372.0
Texas,Sterling County,2391722770,1141.0
Texas,Stonewall County,2373238700,1385.0
Texas,Sutton County,3765674778,3865.0
Texas,Swisher County,2305502704,7484.0
Texas,Tarrant County,2236833515,2019977.0
Texas,Taylor County,2371228263,136348.0
Texas,Terrell County,6107235409,862.0
Texas,Terry County,2302083289,12615.0
Texas,Throckmorton County,2363499444,1567.0
Texas,Titus County,1051683621,32730.0
Texas,Tom Green County,3941965407,117466.0
Texas,Travis County,2568875749,1203166.0
Texas,Trinity County,1796924651,14569.0
Texas,Tyler County,2394158698,21496.0
Texas,Upshur County,1509910100,40769.0
Texas,Upton County,3215010600,3634.0
Texas,Uvalde County,4019455749,27009.0
Texas,Val Verde County,8144863664,49027.0
Texas,Van Zandt County,2182235201,54368.0
Texas,Victoria County,2284644914,91970.0
Texas,Walker County,2031124895,71539.0
Texas,Waller County,1329535449,49987.0
Texas,Ward County,2164201063,11586.0
Texas,Washington County,1564829004,34796.0
Texas,Webb County,8706186712,272053.0
Texas,Wharton County,2813117310,41551.0
Texas,Wheeler County,2368603579,5482.0
Texas,Wichita County,1625459958,131818.0
Texas,Wilbarger County,2514738099,12906.0
Texas,Willacy County,1529622790,21754.0
Texas,Williamson County,2896482213,527057.0
Texas,Wilson County,2081662854,48198.0
Texas,Winkler County,2178876162,7802.0
Texas,Wise County,2342369004,64639.0
Texas,Wood County,1671177481,43815.0
Texas,Yoakum County,2071252477,8571.0
Texas,Young County,2368538309,18114.0
Texas,Zapata County,2585876219,14369.0
Texas,Zavala County,3360268880,12131.0
Utah,Beaver County,6689681807,6443.0
Utah,Box Elder County,14881016770,53001.0
Utah,Cache County,3016638905,122336.0
Utah,Carbon County,3831067717,20356.0
Utah,Daggett County,1805185916,612.0
Utah,Davis County,774500758,340621.0
Utah,Duchesne County,8379502727,20219.0
Utah,Emery County,11557242839,10248.0
Utah,Garfield County,13403572581,5017.0
Utah,Grand County,9512361710,9616.0
Utah,Iron County,8537474421,49691.0
Utah,Juab County,8784407493,10948.0
Utah,Kane County,10333912578,7350.0
Utah,Millard County,17106839710,12733.0
Utah,Morgan County,1577739393,11391.0
Utah,Piute County,1964345863,1904.0
Utah,Rich County,2664700964,2350.0
Utah,Salt Lake County,1921943668,1120805.0
Utah,San Juan County,20253132571,15281.0
Utah,Sanpete County,4117901470,29366.0
Utah,Sevier County,4947999999,21118.0
Utah,Summit County,4844778489,40511.0
Utah,Tooele County,17979556881,65185.0
Utah,Uintah County,11609319533,36323.0
Utah,Utah County,5189357942,590440.0
Utah,Wasatch County,3048467971,30523.0
Utah,Washington County,6287037057,160537.0
Utah,Wayne County,6374011501,2694.0
Utah,Weber County,1492522446,247731.0
Vermont,Addison County,1984780360,36939.0
Vermont,Bennington County,1748233047,35920.0
Vermont,Caledonia County,1680951719,30425.0
Vermont,Chittenden County,1389750172,162052.0
Vermont,Essex County,1718717372,6208.0
Vermont,Franklin County,1642360202,49025.0
Vermont,Grand Isle County,211881635,6965.0
Vermont,Lamoille County,1188468702,25268.0
Vermont,Orange County,1779395261,28937.0
Vermont,Orleans County,1796346996,26911.0
Vermont,Rutland County,2408213829,59273.0
Vermont,Washington County,1779428779,58477.0
Vermont,Windham County,2034453051,43150.0
Vermont,Windsor County,2511194819,55427.0
Virginia,Accomack County,1163706181,32742.0
Virginia,Albemarle County,1866007831,106355.0
Virginia,Alleghany County,1156608816,15286.0
Virginia,Amelia County,920143514,12854.0
Virginia,Amherst County,1227554630,31882.0
Virginia,Appomattox County,865622497,15577.0
Virginia,Arlington County,67333000,231803.0
Virginia,Augusta County,2504708478,74701.0
Virginia,Bath County,1370626056,4393.0
Virginia,Bedford County,1968605129,77908.0
Virginia,Bland County,926311269,6447.0
Virginia,Botetourt County,1401900412,33222.0
Virginia,Brunswick County,1466539956,16665.0
Virginia,Buchanan County,1302386948,22138.0
Virginia,Buckingham County,1501215438,17004.0
Virginia,Campbell County,1303300940,55170.0
Virginia,Caroline County,1366502845,30184.0
Virginia,Carroll County,1229582124,29738.0
Virginia,Charles City County,473494109,6995.0
Virginia,Charlotte County,1231010119,12095.0
Virginia,Chesterfield County,1097033443,339447.0
Virginia,Clarke County,455664152,14365.0
Virginia,Craig County,849770458,5113.0
Virginia,Culpeper County,982089169,50450.0
Virginia,Cumberland County,770525894,9786.0
Virginia,Dickenson County,855860629,14960.0
Virginia,Dinwiddie County,1305091846,28308.0
Virginia,Essex County,665884530,11036.0
Virginia,Fairfax County,1012684309,1143529.0
Virginia,Fauquier County,1678326423,69115.0
Virginia,Floyd County,986585627,15666.0
Virginia,Fluvanna County,743630414,26282.0
Virginia,Franklin County,1788700725,56233.0
Virginia,Frederick County,1070101640,85153.0
Virginia,Giles County,925205279,16814.0
Virginia,Gloucester County,564117808,37161.0
Virginia,Goochland County,726830014,22482.0
Virginia,Grayson County,1144218810,15811.0
Virginia,Greene County,403865093,19410.0
Virginia,Greensville County,764634552,11659.0
Virginia,Halifax County,2117910064,34779.0
Virginia,Hanover County,1211818312,104449.0
Virginia,Henrico County,605180344,325642.0
Virginia,Henry County,990282309,51588.0
Virginia,Highland County,1075266902,2214.0
Virginia,Isle of Wight County,817574799,36372.0
Virginia,James City County,368724589,74153.0
Virginia,King and Queen County,816239120,7052.0
Virginia,King George County,465122891,25890.0
Virginia,King William County,709471336,16497.0
Virginia,Lancaster County,345238881,10804.0
Virginia,Lee County,1127622401,24134.0
Virginia,Loudoun County,1335828238,385143.0
Virginia,Louisa County,1284976753,35380.0
Virginia,Lunenburg County,1118097710,12278.0
Virginia,Madison County,830447699,13139.0
Virginia,Mathews County,222498971,8796.0
Virginia,Mecklenburg County,1619502374,30847.0
Virginia,Middlesex County,337554148,10700.0
Virginia,Montgomery County,1001920426,97997.0
Virginia,Nelson County,1219224471,14812.0
Virginia,New Kent County,543990078,21103.0
Virginia,Northampton County,548282865,11957.0
Virginia,Northumberland County,495768323,12223.0
Virginia,Nottoway County,814265583,15500.0
Virginia,Orange County,883475384,35612.0
Virginia,Page County,802949708,23749.0
Virginia,Patrick County,1250846143,17859.0
Virginia,Pittsylvania County,2509705660,61676.0
Virginia,Powhatan County,673916979,28574.0
Virginia,Prince Edward County,906395970,22956.0
Virginia,Prince George County,687240723,37894.0
Virginia,Prince William County,869562682,456749.0
Virginia,Pulaski County,828377036,34234.0
Virginia,Rappahannock County,689900924,7332.0
Virginia,Richmond County,495925426,8878.0
Virginia,Roanoke County,648905646,93583.0
Virginia,Rockbridge County,1545038082,22509.0
Virginia,Rockingham County,2200943714,79444.0
Virginia,Russell County,1226419638,27408.0
Virginia,Scott County,1387786298,22009.0
Virginia,Shenandoah County,1315897688,43045.0
Virginia,Smyth County,1168992135,31059.0
Virginia,Southampton County,1551866777,17939.0
Virginia,Spotsylvania County,1039887175,131412.0
Virginia,Stafford County,697237202,144012.0
Virginia,Surry County,722475750,6600.0
Virginia,Sussex County,1269679004,11486.0
Virginia,Tazewell County,1343661893,42080.0
Virginia,Warren County,555641045,39449.0
Virginia,Washington County,1453385755,54406.0
Virginia,Westmoreland County,593950813,17638.0
Virginia,Wise County,1044903123,39025.0
Virginia,Wythe County,1196372570,28940.0
Virginia,York County,270917800,67587.0
Virginia,Alexandria city,38676699,156505.0
Virginia,Bristol city,33420176,16843.0
Virginia,Buena Vista city,16674747,6399.0
Virginia,Charlottesville city,26533569,47042.0
Virginia,Chesapeake city,876737869,237820.0
Virginia,Colonial Heights city,19475232,17593.0
Virginia,Covington city,14163842,5582.0
Virginia,Danville city,110844524,41512.0
Virginia,Emporia city,17881071,5381.0
Virginia,Fairfax city,16162729,23865.0
Virginia,Falls Church city,5300265,14067.0
Virginia,Franklin city,21563597,8211.0
Virginia,Fredericksburg city,27067169,28469.0
Virginia,Galax city,21332076,6638.0
Virginia,Hampton city,133141155,135583.0
Virginia,Harrisonburg city,44908390,53391.0
Virginia,Hopewell city,26818721,22408.0
Virginia,Lexington city,6473002,7110.0
Virginia,Lynchburg city,126842533,80131.0
Virginia,Manassas city,25510900,41457.0
Virginia,Manassas Park city,6538719,16423.0
Virginia,Martinsville city,28376608,13101.0
Virginia,Newport News city,179016537,180145.0
Virginia,Norfolk city,137985832,245592.0
Virginia,Norton city,19366113,3990.0
Virginia,Petersburg city,58845017,31827.0
Virginia,Poquoson city,39837347,12039.0
Virginia,Portsmouth city,86248207,95311.0
Virginia,Radford city,25061755,17630.0
Virginia,Richmond city,155176309,223787.0
Virginia,Roanoke city,110121235,99621.0
Virginia,Salem city,37600652,25519.0
Virginia,Staunton city,51593821,24452.0
Virginia,Suffolk city,1033802704,89160.0
Virginia,Virginia Beach city,633832297,450135.0
Virginia,Waynesboro city,38771454,21926.0
Virginia,Williamsburg city,23155310,14788.0
Virginia,Winchester city,23809490,27789.0
Washington,Adams County,4985698857,19452.0
Washington,Asotin County,1647443920,22337.0
Washington,Benton County,4402941863,194168.0
Washington,Chelan County,7565788664,75757.0
Washington,Clallam County,4503162162,74487.0
Washington,Clark County,1627765163,465384.0
Washington,Columbia County,2249624728,4001.0
Washington,Cowlitz County,2954137364,105112.0
Washington,Douglas County,4711869855,41371.0
Washington,Ferry County,5706360675,7576.0
Washington,Franklin County,3215718499,90660.0
Washington,Garfield County,1841054898,2224.0
Washington,Grant County,6939853494,94860.0
Washington,Grays Harbor County,4924421612,71967.0
Washington,Island County,540043252,81636.0
Washington,Jefferson County,4671590207,30856.0
Washington,King County,5478600963,2163257.0
Washington,Kitsap County,1023381117,262475.0
Washington,Kittitas County,5949976986,44825.0
Washington,Klickitat County,4847515948,21396.0
Washington,Lewis County,6223151022,76947.0
Washington,Lincoln County,5984421210,10435.0
Washington,Mason County,2484892348,62627.0
Washington,Okanogan County,13639353722,41638.0
Washington,Pacific County,2415872165,21281.0
Washington,Pend Oreille County,3626638411,13219.0
Washington,Pierce County,4319603700,859840.0
Washington,San Juan County,450429070,16473.0
Washington,Skagit County,4481247129,123907.0
Washington,Skamania County,4294888152,11620.0
Washington,Snohomish County,5404058573,786620.0
Washington,Spokane County,4568452137,497875.0
Washington,Stevens County,6416419681,44214.0
Washington,Thurston County,1871237475,274684.0
Washington,Wahkiakum County,680956809,4189.0
Washington,Walla Walla County,3289368965,60236.0
Washington,Whatcom County,5459429045,216812.0
Washington,Whitman County,5592461099,48593.0
Washington,Yakima County,11122757280,249325.0
West Virginia,Barbour County,883338385,16730.0
West Virginia,Berkeley County,831770845,113495.0
West Virginia,Boone County,1298967363,22817.0
West Virginia,Braxton County,1322996994,14282.0
West Virginia,Brooke County,231034123,22772.0
West Virginia,Cabell County,727837363,95318.0
West Virginia,Calhoun County,723252961,7396.0
West Virginia,Clay County,885617251,8785.0
West Virginia,Doddridge County,828078082,8536.0
West Virginia,Fayette County,1713569368,44126.0
West Virginia,Gilmer County,876717626,8205.0
West Virginia,Grant County,1236390677,11641.0
West Virginia,Greenbrier County,2641303496,35347.0
West Virginia,Hampshire County,1658615872,23363.0
West Virginia,Hancock County,213957187,29680.0
West Virginia,Hardy County,1508194692,13842.0
West Virginia,Harrison County,1077454931,68209.0
West Virginia,Jackson County,1202683279,29018.0
West Virginia,Jefferson County,542073029,56179.0
West Virginia,Kanawha County,2335215681,185710.0
West Virginia,Lewis County,1002141357,16276.0
West Virginia,Lincoln County,1131929489,21078.0
West Virginia,Logan County,1175211133,33801.0
West Virginia,McDowell County,1381646841,19217.0
West Virginia,Marion County,799642788,56497.0
West Virginia,Marshall County,791063494,31645.0
West Virginia,Mason County,1115682322,26939.0
West Virginia,Mercer County,1085114764,60486.0
West Virginia,Mineral County,849172613,27278.0
West Virginia,Mingo County,1095926622,24741.0
West Virginia,Monongalia County,932631310,105252.0
West Virginia,Monroe County,1224426755,13467.0
West Virginia,Morgan County,593295474,17624.0
West Virginia,Nicholas County,1675324341,25324.0
West Virginia,Ohio County,274098954,42547.0
West Virginia,Pendleton County,1802759655,7056.0
West Virginia,Pleasants County,337007574,7507.0
West Virginia,Pocahontas County,2435361700,8531.0
West Virginia,Preston County,1680419589,33837.0
West Virginia,Putnam County,895302729,56652.0
West Virginia,Raleigh County,1567869620,76232.0
West Virginia,Randolph County,2692810852,29065.0
West Virginia,Ritchie County,1170648846,9932.0
West Virginia,Roane County,1252422375,14205.0
West Virginia,Summers County,933906813,13018.0
West Virginia,Taylor County,447475055,16951.0
West Virginia,Tucker County,1085319217,7027.0
West Virginia,Tyler County,663818549,8909.0
West Virginia,Upshur County,918506891,24605.0
West Virginia,Wayne County,1310519821,40708.0
West Virginia,Webster County,1433481442,8518.0
West Virginia,Wetzel County,927389124,15614.0
West Virginia,Wirt County,602201079,5797.0
West Virginia,Wood County,949256564,85556.0
West Virginia,Wyoming County,1293619556,21711.0
Wisconsin,Adams County,1672240387,20073.0
Wisconsin,Ashland County,2706476264,15712.0
Wisconsin,Barron County,2235229317,45252.0
Wisconsin,Bayfield County,3827694061,14992.0
Wisconsin,Brown County,1372933176,259786.0
Wisconsin,Buffalo County,1750286266,13167.0
Wisconsin,Burnett County,2127826487,15258.0
Wisconsin,Calumet County,824341282,49807.0
Wisconsin,Chippewa County,2611628466,63635.0
Wisconsin,Clark County,3133097730,34491.0
Wisconsin,Columbia County,1982753988,56954.0
Wisconsin,Crawford County,1477970887,16288.0
Wisconsin,Dane County,3098910897,529843.0
Wisconsin,Dodge County,2268072980,87776.0
Wisconsin,Door County,1248277386,27439.0
Wisconsin,Douglas County,3378102266,43402.0
Wisconsin,Dunn County,2201905274,44498.0
Wisconsin,Eau Claire County,1652211289,102991.0
Wisconsin,Florence County,1264232458,4337.0
Wisconsin,Fond du Lac County,1863666382,102315.0
Wisconsin,Forest County,2626878508,9018.0
Wisconsin,Grant County,2970403781,51828.0
Wisconsin,Green County,1512664663,36864.0
Wisconsin,Green Lake County,905314818,18757.0
Wisconsin,Iowa County,1975379906,23620.0
Wisconsin,Iron County,1963699141,5715.0
Wisconsin,Jackson County,2556879426,20506.0
Wisconsin,Jefferson County,1441239975,84652.0
Wisconsin,Juneau County,1986622493,26419.0
Wisconsin,Kenosha County,704110693,168330.0
Wisconsin,Kewaunee County,886951858,20360.0
Wisconsin,La Crosse County,1170076691,117850.0
Wisconsin,Lafayette County,1640985346,16735.0
Wisconsin,Langlade County,2255098381,19164.0
Wisconsin,Lincoln County,2275833631,27848.0
Wisconsin,Manitowoc County,1526291642,79407.0
Wisconsin,Marathon County,4002224342,135264.0
Wisconsin,Marinette County,3624558763,40537.0
Wisconsin,Marquette County,1180275597,15207.0
Wisconsin,Menominee County,926217568,4579.0
Wisconsin,Milwaukee County,625440563,954209.0
Wisconsin,Monroe County,2333330399,45502.0
Wisconsin,Oconto County,2583464883,37556.0
Wisconsin,Oneida County,2885085059,35345.0
Wisconsin,Outagamie County,1651321056,184754.0
Wisconsin,Ozaukee County,603510821,88284.0
Wisconsin,Pepin County,600894481,7262.0
Wisconsin,Pierce County,1486272236,41603.0
Wisconsin,Polk County,2367420168,43349.0
Wisconsin,Portage County,2074264258,70599.0
Wisconsin,Price County,3247987660,13490.0
Wisconsin,Racine County,861398471,195398.0
Wisconsin,Richland County,1518120259,17539.0
Wisconsin,Rock County,1859964571,161769.0
Wisconsin,Rusk County,2366092053,14183.0
Wisconsin,St. Croix County,1871121259,87917.0
Wisconsin,Sauk County,2153686396,63596.0
Wisconsin,Sawyer County,3257216619,16370.0
Wisconsin,Shawano County,2313441606,41009.0
Wisconsin,Sheboygan County,1324851063,115205.0
Wisconsin,Taylor County,2525318793,20356.0
Wisconsin,Trempealeau County,1898472778,29438.0
Wisconsin,Vernon County,2050135746,30516.0
Wisconsin,Vilas County,2221453269,21593.0
Wisconsin,Walworth County,1438568339,103013.0
Wisconsin,Washburn County,2064513839,15689.0
Wisconsin,Washington County,1115362189,134535.0
Wisconsin,Waukesha County,1423769192,398879.0
Wisconsin,Waupaca County,1936513127,51444.0
Wisconsin,Waushara County,1621742033,24116.0
Wisconsin,Winnebago County,1125846130,169926.0
Wisconsin,Wood County,2053895941,73274.0
Wyoming,Albany County,11070455509,38102.0
Wyoming,Big Horn County,8124681754,11901.0
Wyoming,Campbell County,12437291881,47708.0
Wyoming,Carbon County,20455214966,15477.0
Wyoming,Converse County,11020303965,13997.0
Wyoming,Crook County,7393068947,7410.0
Wyoming,Fremont County,23785388824,40076.0
Wyoming,Goshen County,5764311418,13438.0
Wyoming,Hot Springs County,5191447308,4680.0
Wyoming,Johnson County,10759204078,8515.0
Wyoming,Laramie County,6956354965,97692.0
Wyoming,Lincoln County,10555073745,19011.0
Wyoming,Natrona County,13831895231,80610.0
Wyoming,Niobrara County,6801380675,2448.0
Wyoming,Park County,17972027696,29121.0
